station_complex_id,station_complex,borough,ridership,transfers,lat,lon,daily_avg,transfer_ratio
66,18 Av (D),Brooklyn,76701.0,8499.0,40.607952,-74.00174,4036.8947368421054,0.111
290,Classon Av (G),Brooklyn,76515.0,1681.0,40.688873,-73.96007,4027.1052631578946,0.022
77,Kings Hwy (N),Brooklyn,75647.0,6803.0,40.603924,-73.980354,3981.4210526315787,0.09
368,Morrison Av-Soundview (6),Bronx,75151.0,4832.0,40.82952,-73.87452,3955.315789473684,0.064
152,"135 St (C,B)",Manhattan,75142.0,1714.0,40.817894,-73.94765,3954.842105263158,0.023
212,"Kingsbridge Rd (B,D)",Bronx,75085.0,4687.0,40.866978,-73.89351,3951.842105263158,0.062
50,Avenue M (Q),Brooklyn,74589.0,3763.0,40.61762,-73.9594,3925.7368421052633,0.05
354,"Sterling St (2,5)",Brooklyn,74184.0,835.0,40.662743,-73.95085,3904.4210526315787,0.011
195,Ozone Park-Lefferts Blvd (A),Queens,74088.0,15040.0,40.68595,-73.8258,3899.3684210526317,0.203
369,Elder Av (6),Bronx,73989.0,512.0,40.828583,-73.87916,3894.157894736842,0.007
176,Lafayette Av (C),Brooklyn,73894.0,936.0,40.68611,-73.973946,3889.157894736842,0.013
39,Bay Ridge-95 St (R),Brooklyn,73249.0,2381.0,40.616623,-74.030876,3855.2105263157896,0.033
378,Woodlawn (4),Bronx,73157.0,27191.0,40.886036,-73.87875,3850.3684210526317,0.372
432,"Prospect Av (2,5)",Bronx,72899.0,3162.0,40.819584,-73.90177,3836.7894736842104,0.043
22,"Rector St (R,W)",Manhattan,72774.0,5861.0,40.70722,-74.01334,3830.2105263157896,0.081
96,Kosciuszko St (J),Brooklyn,70986.0,3157.0,40.69334,-73.92882,3736.1052631578946,0.044
421,"Gun Hill Rd (2,5)",Bronx,70232.0,8251.0,40.87785,-73.86626,3696.4210526315787,0.117
427,"West Farms Sq-E Tremont Av (2,5)",Bronx,70088.0,7266.0,40.840294,-73.88005,3688.842105263158,0.104
49,Avenue J (Q),Brooklyn,69971.0,9569.0,40.62504,-73.9608,3682.684210526316,0.137
20,"City Hall (R,W)",Manhattan,69644.0,386.0,40.713284,-74.00698,3665.4736842105262,0.006
74,18 Av (N),Brooklyn,69638.0,3850.0,40.62067,-73.99042,3665.157894736842,0.055
365,Castle Hill Av (6),Bronx,69416.0,5316.0,40.834255,-73.85122,3653.4736842105262,0.077
360,Pelham Bay Park (6),Bronx,69255.0,23418.0,40.852463,-73.82812,3645.0,0.338
346,Sutter Av-Rutland Rd (3),Brooklyn,68904.0,5333.0,40.66472,-73.92261,3626.5263157894738,0.077
293,Van Cortlandt Park-242 St (1),Bronx,68425.0,21832.0,40.889248,-73.89858,3601.315789473684,0.319
67,20 Av (D),Brooklyn,67934.0,1342.0,40.604557,-73.99817,3575.4736842105262,0.02
339,"Bergen St (2,3)",Brooklyn,66244.0,1889.0,40.68083,-73.9751,3486.5263157894738,0.029
615,"62 St/New Utrecht Av (D,N)",Brooklyn,65682.0,1838.0,40.625656,-73.99663,3456.9473684210525,0.028
183,Rockaway Av (C),Brooklyn,65472.0,2566.0,40.67834,-73.91195,3445.8947368421054,0.039
238,"Smith-9 Sts (F,G)",Brooklyn,65461.0,6518.0,40.67358,-73.99596,3445.315789473684,0.1
433,"Jackson Av (2,5)",Bronx,64978.0,269.0,40.81649,-73.90781,3419.8947368421054,0.004
288,Myrtle-Willoughby Avs (G),Brooklyn,64833.0,1914.0,40.69457,-73.94904,3412.2631578947367,0.03
385,176 St (4),Bronx,64361.0,431.0,40.84848,-73.9118,3387.4210526315787,0.007
189,Grant Av (A),Brooklyn,64323.0,1371.0,40.677044,-73.86505,3385.4210526315787,0.021
156,"103 St (C,B)",Manhattan,63951.0,466.0,40.796093,-73.96146,3365.842105263158,0.007
258,"Briarwood (E,F)",Queens,63892.0,2845.0,40.70918,-73.82057,3362.7368421052633,0.045
110,Forest Av (M),Queens,63102.0,5366.0,40.704422,-73.903076,3321.157894736842,0.085
280,Jamaica-Van Wyck (E),Queens,63052.0,1850.0,40.702564,-73.81686,3318.5263157894738,0.029
286,Broadway (G),Brooklyn,63041.0,1854.0,40.706093,-73.95031,3317.9473684210525,0.029
64,71 St (D),Brooklyn,63006.0,214.0,40.61959,-73.99886,3316.1052631578946,0.003
113,Knickerbocker Av (M),Brooklyn,62651.0,928.0,40.698666,-73.91971,3297.4210526315787,0.015
130,Wilson Av (L),Brooklyn,62546.0,1049.0,40.688763,-73.904045,3291.8947368421054,0.017
380,Bedford Park Blvd-Lehman College (4),Bronx,62394.0,5562.0,40.873413,-73.89006,3283.8947368421054,0.089
383,183 St (4),Bronx,62108.0,448.0,40.858406,-73.90388,3268.842105263158,0.007
376,Brook Av (6),Bronx,62047.0,331.0,40.807568,-73.91924,3265.6315789473683,0.005
357,"Beverly Rd (2,5)",Brooklyn,60182.0,258.0,40.6451,-73.94896,3167.4736842105262,0.004
145,190 St (A),Manhattan,60141.0,622.0,40.85902,-73.93418,3165.315789473684,0.01
103,"Bowery (J,Z)",Manhattan,59566.0,338.0,40.72028,-73.99391,3135.0526315789475,0.006
99,"Lorimer St (M,J)",Brooklyn,58974.0,935.0,40.70387,-73.94741,3103.8947368421054,0.016
75,20 Av (N),Brooklyn,58831.0,281.0,40.61741,-73.98502,3096.3684210526317,0.005
83,"Woodhaven Blvd (J,Z)",Queens,58830.0,9113.0,40.69388,-73.85158,3096.315789473684,0.155
60,Fort Hamilton Pkwy (D),Brooklyn,58376.0,242.0,40.640915,-73.9943,3072.4210526315787,0.004
214,"182-183 Sts (B,D)",Bronx,57089.0,341.0,40.856094,-73.90074,3004.684210526316,0.006
209,Far Rockaway-Mott Av (A),Queens,56930.0,5592.0,40.603996,-73.7554,2996.315789473684,0.098
53,Neck Rd (Q),Brooklyn,56904.0,276.0,40.595245,-73.95516,2994.9473684210525,0.005
352,New Lots Av (3),Brooklyn,56773.0,7005.0,40.666237,-73.88408,2988.0526315789475,0.123
114,Central Av (M),Brooklyn,56643.0,565.0,40.697857,-73.9274,2981.2105263157896,0.01
344,Kingston Av (3),Brooklyn,56001.0,873.0,40.6694,-73.94216,2947.4210526315787,0.016
294,238 St (1),Bronx,55101.0,3250.0,40.884666,-73.90087,2900.0526315789475,0.059
373,E 149 St (6),Bronx,55043.0,2228.0,40.81212,-73.9041,2897.0,0.04
296,Marble Hill-225 St (1),Manhattan,54539.0,3633.0,40.87456,-73.90983,2870.4736842105262,0.067
363,Westchester Sq-E Tremont Av (6),Bronx,54242.0,9431.0,40.839893,-73.84295,2854.842105263158,0.174
347,Saratoga Av (3),Brooklyn,54203.0,1568.0,40.661453,-73.91633,2852.7894736842104,0.029
216,"174-175 Sts (B,D)",Bronx,54037.0,298.0,40.8459,-73.91013,2844.0526315789475,0.006
136,New Lots Av (L),Brooklyn,53287.0,6285.0,40.658733,-73.89923,2804.5789473684213,0.118
463,Hunters Point Av (7),Queens,53107.0,5956.0,40.742214,-73.94891,2795.1052631578946,0.112
31,25 St (R),Brooklyn,53089.0,340.0,40.660397,-73.99809,2794.157894736842,0.006
69,25 Av (D),Brooklyn,53046.0,4049.0,40.597706,-73.98683,2791.8947368421054,0.076
416,Wakefield-241 St (2),Bronx,53033.0,3714.0,40.903126,-73.85062,2791.2105263157896,0.07
272,"36 St (M,R)",Queens,52878.0,699.0,40.75204,-73.92878,2783.0526315789475,0.013
190,80 St (A),Queens,52795.0,300.0,40.67937,-73.85899,2778.684210526316,0.006
149,163 St-Amsterdam Av (C),Manhattan,52760.0,645.0,40.836014,-73.939896,2776.842105263158,0.012
78,Avenue U (N),Brooklyn,51995.0,8573.0,40.597473,-73.97913,2736.5789473684213,0.165
108,Middle Village-Metropolitan Av (M),Queens,51554.0,13527.0,40.711395,-73.8896,2713.3684210526317,0.262
257,Sutphin Blvd (F),Queens,51231.0,2575.0,40.70546,-73.81071,2696.3684210526317,0.05
198,Howard Beach-JFK Airport (A),Queens,50992.0,462.0,40.660477,-73.8303,2683.7894736842104,0.009
386,Mt Eden Av (4),Bronx,50956.0,215.0,40.844433,-73.91469,2681.8947368421054,0.004
429,"Freeman St (2,5)",Bronx,50715.0,519.0,40.829994,-73.89187,2669.2105263157896,0.01
442,Eastchester-Dyre Av (5),Bronx,50646.0,7447.0,40.8883,-73.83083,2665.5789473684213,0.147
6,"39 Av-Dutch Kills (N,W)",Queens,50141.0,310.0,40.75288,-73.932755,2639.0,0.006
87,"Crescent St (J,Z)",Brooklyn,49798.0,1555.0,40.683193,-73.87379,2620.9473684210525,0.031
391,"138 St-Grand Concourse (4,5)",Bronx,49670.0,997.0,40.813225,-73.92985,2614.2105263157896,0.02
268,"65 St (M,R)",Queens,48624.0,188.0,40.74967,-73.89845,2559.157894736842,0.004
367,St Lawrence Av (6),Bronx,48574.0,310.0,40.83151,-73.867615,2556.5263157894738,0.006
45,Beverley Rd (Q),Brooklyn,48252.0,227.0,40.64403,-73.96449,2539.5789473684213,0.005
423,"Allerton Av (2,5)",Bronx,48091.0,3021.0,40.865463,-73.867355,2531.1052631578946,0.063
244,Ditmas Av (F),Brooklyn,47654.0,176.0,40.63612,-73.97817,2508.1052631578946,0.004
444,Gun Hill Rd (5),Bronx,47585.0,6356.0,40.869526,-73.84638,2504.4736842105262,0.134
353,"President St-Medgar Evers College (2,5)",Brooklyn,47190.0,350.0,40.667885,-73.95068,2483.684210526316,0.007
348,Rockaway Av (3),Brooklyn,47066.0,1936.0,40.662548,-73.90894,2477.157894736842,0.041
343,Nostrand Av (3),Brooklyn,46651.0,1658.0,40.669846,-73.95046,2455.315789473684,0.036
457,52 St (7),Queens,44628.0,394.0,40.74415,-73.91255,2348.842105263158,0.009
361,Buhre Av (6),Bronx,44107.0,3037.0,40.84681,-73.832565,2321.4210526315787,0.069
61,50 St (D),Brooklyn,43787.0,2839.0,40.63626,-73.99479,2304.5789473684213,0.065
48,Avenue H (Q),Brooklyn,42883.0,307.0,40.62927,-73.96164,2257.0,0.007
287,Flushing Av (G),Brooklyn,42746.0,1220.0,40.70038,-73.95023,2249.7894736842104,0.029
84,85 St-Forest Pkwy (J),Queens,41816.0,304.0,40.692436,-73.86001,2200.842105263158,0.007
418,"233 St (2,5)",Bronx,41629.0,3669.0,40.893192,-73.857475,2191.0,0.088
260,"75 Av (E,F)",Queens,41492.0,339.0,40.71833,-73.837326,2183.7894736842104,0.008
245,18 Av (F),Brooklyn,41484.0,3232.0,40.629753,-73.976974,2183.3684210526317,0.078
186,Van Siclen Av (C),Brooklyn,40779.0,128.0,40.67271,-73.89036,2146.2631578947367,0.003
111,Seneca Av (M),Queens,40603.0,478.0,40.702763,-73.90774,2137.0,0.012
431,"Intervale Av (2,5)",Bronx,40128.0,1952.0,40.82218,-73.896736,2112.0,0.049
436,Harlem-148 St (3),Manhattan,39917.0,268.0,40.82388,-73.93647,2100.8947368421054,0.007
90,"Van Siclen Av (J,Z)",Brooklyn,39700.0,168.0,40.678024,-73.891685,2089.4736842105262,0.004
437,145 St (3),Manhattan,38782.0,1043.0,40.82042,-73.93625,2041.157894736842,0.027
350,Pennsylvania Av (3),Brooklyn,38368.0,3719.0,40.664635,-73.8949,2019.3684210526317,0.097
70,Bay 50 St (D),Brooklyn,38280.0,236.0,40.58884,-73.983765,2014.7368421052631,0.006
134,Sutter Av (L),Brooklyn,38264.0,914.0,40.66937,-73.90198,2013.8947368421052,0.024
93,"Chauncey St (J,Z)",Brooklyn,38236.0,1025.0,40.68289,-73.91045,2012.421052631579,0.027
85,"75 St-Elderts Ln (J,Z)",Queens,38018.0,239.0,40.691322,-73.86714,2000.9473684210527,0.006
445,Pelham Pkwy (5),Bronx,37885.0,3039.0,40.858986,-73.85536,1993.9473684210527,0.08
372,Longwood Av (6),Bronx,37673.0,1052.0,40.816105,-73.89644,1982.7894736842106,0.028
375,Cypress Av (6),Bronx,37041.0,152.0,40.805367,-73.91404,1949.5263157894738,0.004
185,Liberty Av (C),Brooklyn,36800.0,3248.0,40.67454,-73.896545,1936.842105263158,0.088
455,69 St (7),Queens,36760.0,296.0,40.746326,-73.8964,1934.7368421052631,0.008
135,Livonia Av (L),Brooklyn,36502.0,7652.0,40.66404,-73.90057,1921.157894736842,0.21
88,"Norwood Av (J,Z)",Brooklyn,36388.0,147.0,40.68141,-73.880035,1915.157894736842,0.004
133,Atlantic Av (L),Brooklyn,36042.0,1278.0,40.675346,-73.9031,1896.9473684210527,0.035
443,Baychester Av (5),Bronx,35428.0,1029.0,40.878662,-73.83859,1864.6315789473683,0.029
191,88 St (A),Queens,35391.0,180.0,40.679844,-73.85147,1862.6842105263158,0.005
137,East 105 St (L),Brooklyn,35034.0,776.0,40.650574,-73.89948,1843.8947368421052,0.022
100,"Hewes St (M,J)",Brooklyn,34686.0,182.0,40.70687,-73.95343,1825.578947368421,0.005
419,"225 St (2,5)",Bronx,34494.0,603.0,40.888023,-73.860344,1815.4736842105262,0.017
56,Ocean Pkwy (Q),Brooklyn,33951.0,930.0,40.576313,-73.9685,1786.8947368421052,0.027
220,"155 St (B,D)",Manhattan,33751.0,217.0,40.830135,-73.93821,1776.3684210526317,0.006
248,Avenue N (F),Brooklyn,33649.0,1935.0,40.61514,-73.9742,1771.0,0.058
420,"219 St (2,5)",Bronx,33487.0,173.0,40.883896,-73.86263,1762.4736842105262,0.005
150,155 St (C),Manhattan,33392.0,1113.0,40.830517,-73.94151,1757.4736842105262,0.033
417,"Nereid Av (2,5)",Bronx,33239.0,5161.0,40.89838,-73.85438,1749.421052631579,0.155
79,86 St (N),Brooklyn,33152.0,4326.0,40.59272,-73.97823,1744.842105263158,0.13
57,"W 8 St-NY Aquarium (F,Q)",Brooklyn,32937.0,465.0,40.576126,-73.97594,1733.5263157894738,0.014
131,Bushwick Av-Aberdeen St (L),Brooklyn,32826.0,91.0,40.68283,-73.90525,1727.6842105263158,0.003
249,Avenue P (F),Brooklyn,32570.0,190.0,40.608944,-73.97302,1714.2105263157894,0.006
89,Cleveland St (J),Brooklyn,32508.0,133.0,40.679947,-73.884636,1710.9473684210527,0.004
82,"104 St (J,Z)",Queens,32480.0,279.0,40.69518,-73.84433,1709.4736842105262,0.009
446,Morris Park (5),Bronx,32477.0,74.0,40.854362,-73.8605,1709.3157894736842,0.002
187,Shepherd Av (C),Brooklyn,32211.0,154.0,40.67413,-73.88075,1695.3157894736842,0.005
250,Kings Hwy (F),Brooklyn,31895.0,3329.0,40.603218,-73.97236,1678.6842105263158,0.104
252,Avenue X (F),Brooklyn,30692.0,2745.0,40.58962,-73.97425,1615.3684210526317,0.089
297,215 St (1),Manhattan,29845.0,629.0,40.869446,-73.915276,1570.7894736842106,0.021
422,"Burke Av (2,5)",Bronx,28767.0,160.0,40.871357,-73.867165,1514.0526315789473,0.006
364,Zerega Av (6),Bronx,28573.0,164.0,40.836487,-73.84704,1503.842105263158,0.006
81,111 St (J),Queens,28546.0,1918.0,40.69742,-73.83634,1502.421052631579,0.067
91,"Alabama Av (J,Z)",Brooklyn,27830.0,6513.0,40.67699,-73.89865,1464.7368421052631,0.234
349,Junius St (3),Brooklyn,27718.0,10352.0,40.663513,-73.90245,1458.842105263158,0.373
425,"Bronx Park East (2,5)",Bronx,27454.0,1475.0,40.848827,-73.868454,1444.9473684210527,0.054
282,21 St (G),Queens,27209.0,2175.0,40.744064,-73.94972,1432.0526315789473,0.08
80,"121 St (J,Z)",Queens,27179.0,3612.0,40.700493,-73.82829,1430.4736842105262,0.133
351,Van Siclen Av (3),Brooklyn,26182.0,1494.0,40.665447,-73.8894,1378.0,0.057
204,Beach 67 St (A),Queens,25302.0,524.0,40.590927,-73.79692,1331.6842105263158,0.021
62,55 St (D),Brooklyn,25260.0,569.0,40.631435,-73.995476,1329.4736842105262,0.023
194,111 St (A),Queens,24839.0,2914.0,40.68433,-73.83216,1307.3157894736842,0.117
251,Avenue U (F),Brooklyn,24506.0,3294.0,40.59606,-73.97336,1289.7894736842106,0.134
141,Park Pl (S),Brooklyn,24304.0,159.0,40.67477,-73.95763,1279.157894736842,0.007
374,E 143 St-St Mary's St (6),Bronx,24071.0,31.0,40.80872,-73.90765,1266.8947368421052,0.001
362,Middletown Rd (6),Bronx,23925.0,207.0,40.843864,-73.83632,1259.2105263157894,0.009
193,104 St (A),Queens,21897.0,179.0,40.68171,-73.837685,1152.4736842105262,0.008
370,Whitlock Av (6),Bronx,21809.0,326.0,40.826527,-73.886284,1147.842105263158,0.015
246,Avenue I (F),Brooklyn,19727.0,1601.0,40.62532,-73.97613,1038.2631578947369,0.081
205,Beach 60 St (A),Queens,18933.0,288.0,40.592373,-73.78852,996.4736842105264,0.015
253,Neptune Av (F),Brooklyn,18770.0,350.0,40.581013,-73.97457,987.8947368421053,0.019
208,Beach 25 St (A),Queens,16927.0,36.0,40.600067,-73.76135,890.8947368421053,0.002
86,Cypress Hills (J),Brooklyn,15002.0,1218.0,40.68994,-73.87255,789.578947368421,0.081
247,Bay Pkwy (F),Brooklyn,14078.0,6319.0,40.62077,-73.975266,740.9473684210526,0.449
196,Aqueduct Racetrack (A),Queens,12377.0,55.0,40.672096,-73.83592,651.421052631579,0.004
200,"Beach 90 St (A,S)",Queens,11355.0,434.0,40.588036,-73.813644,597.6315789473684,0.038
197,Aqueduct-N Conduit Av (A),Queens,11220.0,81.0,40.668236,-73.83406,590.5263157894736,0.007
207,Beach 36 St (A),Queens,9586.0,412.0,40.595398,-73.76817,504.5263157894737,0.043
502,Tompkinsville (SIR),Staten Island,8799.0,1015.0,40.636948,-74.07484,463.10526315789474,0.115
203,"Rockaway Park-Beach 116 St (A,S)",Queens,8659.0,436.0,40.580902,-73.835594,455.7368421052632,0.05
206,Beach 44 St (A),Queens,7552.0,34.0,40.59294,-73.77602,397.4736842105263,0.005
201,"Beach 98 St (A,S)",Queens,3803.0,24.0,40.585308,-73.82056,200.1578947368421,0.006
199,"Broad Channel (A,S)",Queens,3640.0,101.0,40.608383,-73.815926,191.57894736842104,0.028
202,"Beach 105 St (A,S)",Queens,2690.0,38.0,40.58321,-73.82756,141.57894736842104,0.014
