stop_id,stop_name,stop_lat,stop_lon,access_category,access_category_v2,pedestrian_access_score,pas_v2,detour_factor,reach_ratio_5,reach_ratio_10,area_5min_m2,area_10min_m2,intersection_density_km2,dead_end_ratio,circuity,avg_street_len_m,snap_dist_m,pop_5min_crowflies,pop_5min_network,pop_10min_network,access_gap_pct,transit_share,gtfs_routes,gtfs_trips,crashes_200m,crashes_per_1k_10min,pipeline,suppressed_demand,priority_score
904167,E PONCE DE LEON AVE @ MILAM CIR,33.8024,-84.2531,Moderate,Poor,47.8,26.5,1.171,0.1382,0.2467,75402.7335,538126.4741,169.1254,0.25,1.0061,85.37,10.5702,721.5135,108.5293,882.5455,0.8496,0.0605,1,287,0,0.0,none,0.0372,0.0708
903481,E PONCE DE LEON AVE @ CREEKDALE DR,33.8028,-84.2516,No Infrastructure,Poor,7.8,23.0,1.1176,0.1652,0.2434,90083.8698,531080.9808,284.097,0.1111,1.1977,65.4141,11.0711,774.2495,145.3987,1009.5807,0.8122,0.0605,1,287,1,0.9905,none,0.0296,0.0564
903482,E PONCE DE LEON AVE @ MELL AVE,33.8035,-84.2481,No Infrastructure,No Infrastructure,3.1,14.5,1.1941,0.3186,0.3355,173763.4697,731869.5153,409.5772,0.1061,1.3148,47.7823,13.3742,1249.9966,420.9244,1811.4289,0.6633,0.0445,1,287,2,1.1041,none,0.1713,0.3577
903483,E PONCE DE LEON AVE @ PECAN ST,33.8038,-84.2464,Moderate,Poor,42.9,24.5,1.1767,0.3807,0.3861,207657.7754,842414.6536,405.8569,0.1282,1.2789,46.0208,8.2778,1520.2457,518.0777,2118.1282,0.6592,0.0445,1,287,1,0.4721,none,0.1408,0.294
903484,E PONCE DE LEON AVE @ JOLLY AVE,33.8051,-84.2432,Poor,Poor,21.5,36.2,1.1897,0.3673,0.3752,200349.4305,818495.8386,362.2571,0.2125,1.0309,39.139,5.6641,1685.7771,508.4992,2151.5968,0.6984,0.0312,1,287,0,0.0,none,0.0941,0.2869
904168,E PONCE DE LEON AVE @ N INDIAN CREEK DR,33.8073,-84.2413,Good,Good,85.0,84.9,1.4577,0.3614,0.4157,197113.7838,906887.8126,557.5444,0.1622,1.0911,35.0305,13.9097,1431.8715,567.7296,2430.8618,0.6035,0.0445,1,287,3,1.2341,none,0.0657,0.1371
904169,E PONCE DE LEON AVE @ JOLLY AVE,33.8053,-84.2431,Poor,Moderate,36.5,53.4,1.2491,0.3427,0.3634,186939.1173,792736.7606,384.3067,0.1974,1.0324,36.5129,10.7707,1658.5001,477.6129,2098.0113,0.712,0.0445,1,280,1,0.4766,none,0.1419,0.2962
904170,E PONCE DE LEON AVE @ PECAN ST,33.804,-84.2464,No Infrastructure,Poor,2.9,20.4,1.2066,0.3865,0.3623,210806.7143,790330.1716,405.8569,0.0933,1.2836,46.5372,12.7204,1499.8185,526.3587,2024.2887,0.6491,0.0445,1,280,1,0.494,none,0.1926,0.4021
904171,E PONCE DE LEON AVE @ MELL AVE,33.8036,-84.2481,No Infrastructure,No Infrastructure,3.0,13.8,1.1941,0.3186,0.3355,173763.4697,731869.5153,409.5772,0.1061,1.3148,47.7823,11.1518,1242.1265,420.9244,1811.4289,0.6611,0.0445,1,280,2,1.1041,none,0.1727,0.3607
903485,E PONCE DE LEON AVE @ CREEKDALE DR,33.803,-84.2515,No Infrastructure,Poor,7.8,20.9,1.1176,0.1652,0.2434,90083.8698,531080.9808,284.097,0.1111,1.1977,65.4141,4.6099,784.8635,145.3987,1009.5807,0.8147,0.0605,1,280,1,0.9905,none,0.0304,0.0579
903486,E PONCE DE LEON AVE @ MILAM CIR,33.8024,-84.2535,No Infrastructure,Poor,7.8,23.7,1.171,0.1382,0.2467,75402.7335,538126.4741,169.1254,0.25,1.0061,85.37,39.4548,715.5993,108.5293,882.5455,0.8483,0.0605,1,280,0,0.0,none,0.0386,0.0735
903674,E PONCE DE LEON AVE @ VERDI WAY,33.8014,-84.2554,No Infrastructure,No Infrastructure,1.3,4.7,1.1812,0.2327,0.3381,126914.4264,737692.2151,136.7155,0.1667,1.0097,44.7101,11.3801,718.3333,177.2409,1121.9307,0.7533,0.0605,1,280,0,0.0,none,0.1075,0.2045
903722,E PONCE DE LEON AVE @ GLENDALE RD,33.8002,-84.2568,Poor,Poor,20.2,27.6,1.1612,0.324,0.421,176709.1807,918534.5774,256.7771,0.1552,1.0353,44.0657,12.9792,819.198,260.9277,1388.6407,0.6815,0.0605,1,280,0,0.0,none,0.0917,0.1745
903723,E PONCE DE LEON AVE @ MURPHEY ST,33.7975,-84.2602,No Infrastructure,No Infrastructure,3.3,6.7,1.1455,0.1954,0.2739,106593.1135,597614.4902,441.879,0.1176,1.0558,34.7996,17.8077,1015.6103,225.293,963.0903,0.7782,0.0413,1,280,0,0.0,none,0.0386,0.0892
903605,E PONCE DE LEON AVE @ MILTON ST,33.7964,-84.2617,Poor,Moderate,28.5,45.4,1.1503,0.2706,0.3033,147595.0557,661702.7642,298.612,0.1915,1.0644,43.5673,37.6071,890.4674,302.2819,977.4471,0.6605,0.0413,1,280,2,2.0461,none,0.0246,0.0567
903606,E PONCE DE LEON AVE @ VALLEY BROOK RD,33.7954,-84.2629,Moderate,Moderate,69.5,62.4,1.1744,0.315,0.379,171818.8215,826936.6232,333.7991,0.1667,1.0765,37.842,7.4173,716.861,239.7507,1038.384,0.6656,0.0413,1,280,3,2.8891,none,0.0268,0.062
903724,N DECATUR RD @ MCHENRY AVE,33.7913,-84.2566,Good,Good,85.0,82.6,1.0583,0.3712,0.2752,202468.2236,600371.9464,344.7766,0.1429,1.1333,69.7507,7.2763,573.6386,236.1322,660.9235,0.5884,0.0333,1,267,2,3.0261,none,0.0002,0.0004
903725,N DECATUR RD @ KENTUCKY ST,33.7936,-84.2696,No Infrastructure,No Infrastructure,1.2,2.6,1.1484,0.397,0.3003,216551.1536,655099.6215,372.9907,0.2273,1.12,39.2449,5.5663,356.552,149.8378,634.4778,0.5798,0.0945,1,267,0,0.0,none,0.0146,0.019
903726,N DECATUR RD @ CHURCH ST,33.7935,-84.2627,Good,Moderate,72.5,67.1,1.1773,0.4744,0.3774,258734.5515,823432.7092,270.6657,0.1463,1.0954,45.9106,33.9129,552.8911,249.6021,851.9924,0.5486,0.0333,1,267,5,5.8686,none,0.0117,0.0296
903727,N DECATUR RD @ FRANCES ST,33.7936,-84.2678,No Infrastructure,No Infrastructure,0.9,2.2,1.1627,0.4444,0.3396,242382.0175,740858.0621,403.4414,0.2371,1.1272,39.5754,3.7091,314.2329,141.9139,672.5392,0.5484,0.0945,1,267,0,0.0,none,0.0225,0.0293
903609,N DECATUR RD @ DEKALB INDUSTRIAL WAY,33.7938,-84.2755,Good,Moderate,70.0,67.9,1.1909,0.4752,0.4017,259183.091,876271.3396,612.9766,0.142,1.1057,38.8251,14.5552,946.5634,467.7636,1667.2502,0.5058,0.0945,1,267,5,2.9989,none,0.0942,0.1224
903610,N DECATUR RD @ E PONCE DE LEON AVE,33.7937,-84.2648,Poor,Moderate,27.7,43.9,1.1412,0.342,0.4131,186508.1758,901185.371,418.061,0.1915,1.1064,34.0215,11.5528,458.9452,156.7648,950.8894,0.6584,0.0207,2,409,3,3.1549,none,0.0065,0.0474
903611,N DECATUR RD @ FRANCES ST,33.7938,-84.2676,No Infrastructure,No Infrastructure,1.3,2.7,1.2779,0.4108,0.3111,224042.9482,678770.7626,398.857,0.25,1.1318,40.1011,14.9914,312.273,126.406,600.7108,0.5952,0.0207,2,409,0,0.0,none,0.0046,0.0339
903612,DEKALB INDUSTRIAL WAY @ N DECATUR RD,33.7945,-84.2766,Good,Moderate,71.6,69.2,1.1902,0.5589,0.4571,304818.1858,997135.6725,519.1188,0.1724,1.1114,39.1829,14.8643,1241.3508,693.6434,2123.3985,0.4412,0.0207,1,149,5,2.3547,none,0.019,0.1388
903818,N DRUID HILLS RD @ LAWRENCEVILLE HWY,33.8102,-84.2735,Good,Good,82.4,80.9,1.2613,0.5246,0.4012,286103.5504,875332.9558,966.777,0.1374,1.0973,28.3341,11.8601,702.311,414.4554,1339.6444,0.4099,0.0288,1,143,2,1.4929,none,0.0238,0.0925
903904,DEKALB INDUSTRIAL WAY @ IRVIN WAY,33.7893,-84.2765,Moderate,Moderate,57.5,48.7,1.2617,0.3772,0.3694,205712.1967,805957.5281,326.633,0.1558,1.1047,46.0596,42.7196,530.218,222.5968,1135.3319,0.5802,0.0945,1,143,0,0.0,none,0.1454,0.1889
903905,DEKALB INDUSTRIAL WAY @ 455,33.7902,-84.2761,Moderate,Moderate,64.8,61.9,1.3554,0.3689,0.3358,201209.0826,732539.7007,529.9004,0.1455,1.0622,40.2304,92.9177,520.4585,220.6026,1257.149,0.5761,0.0945,1,149,0,0.0,none,0.1602,0.2081
903995,N INDIAN CREEK DR @ CHURCH ST,33.8064,-84.2409,Good,Good,85.0,84.6,1.1642,0.5627,0.4935,306913.702,1076729.2258,619.8118,0.1398,1.0713,34.0087,15.0213,1500.1119,909.7495,2850.5917,0.3935,0.0312,1,274,3,1.0524,none,0.0185,0.0563
904000,N INDIAN CREEK DR @ MARKET ST,33.8102,-84.2415,Good,Good,85.0,82.9,1.2382,0.538,0.4343,293444.4584,947561.6458,702.4645,0.1707,1.0718,32.1787,2.7134,1319.836,689.9963,2607.4173,0.4772,0.0445,1,274,2,0.767,none,0.0526,0.1098
904002,N INDIAN CREEK DR @ MARKET ST,33.8103,-84.2417,Good,Good,85.0,83.4,1.241,0.4787,0.422,261067.3007,920602.1033,689.8463,0.1701,1.0688,32.4473,2.5884,1339.4059,614.1775,2599.0344,0.5415,0.0445,1,280,2,0.7695,none,0.0519,0.1084
904003,N INDIAN CREEK DR @ E PONCE DE LEON AVE,33.8067,-84.2419,Good,Good,85.0,83.1,1.1621,0.5097,0.4928,278022.0676,1075193.5349,512.6669,0.1757,1.0628,38.2777,6.612,1494.2959,795.8186,2849.3852,0.4674,0.0445,1,280,3,1.0529,none,0.0285,0.0595
904088,N INDIAN CREEK DR @ ROWLAND ST,33.8062,-84.2409,Good,Good,85.0,82.1,1.1708,0.5645,0.4857,307861.1311,1059626.5952,576.1311,0.1229,1.0735,35.115,5.6967,1521.5704,927.6389,2861.9659,0.3903,0.0312,1,280,3,1.0482,none,0.0233,0.0712
904186,N DECATUR RD @ 3770,33.7857,-84.2412,No Infrastructure,Poor,7.6,25.2,1.2155,0.2534,0.2452,138202.7231,534980.9008,338.9307,0.1522,1.155,52.934,14.4655,795.5969,183.3152,750.7707,0.7696,0.0818,1,266,1,1.332,none,0.0376,0.0542
905611,E PONCE DE LEON AVE @ MARKET ST,33.809,-84.2402,Good,Good,85.0,83.2,1.2826,0.5651,0.4712,308217.4929,1028081.349,866.4558,0.1845,1.0393,30.5231,1.4747,1294.2939,756.138,2572.5873,0.4158,0.0445,1,287,1,0.3887,none,0.0622,0.13
905613,E PONCE DE LEON AVE @ N INDIAN CREEK DR,33.807,-84.2417,Good,Good,85.0,83.9,1.1608,0.5243,0.4996,285946.8286,1089879.5865,538.9228,0.1768,1.0604,36.6531,16.6714,1462.6969,817.8485,2878.6139,0.4409,0.0445,1,280,3,1.0422,none,0.0268,0.0561
905795,N DECATUR RD @ 3770,33.7856,-84.2407,Moderate,Poor,47.7,32.2,1.184,0.2918,0.2555,159131.0646,557360.8252,386.0039,0.15,1.1411,47.2151,10.5017,773.4601,204.7273,779.3071,0.7353,0.0818,1,267,1,1.2832,none,0.0319,0.0459
905921,N DECATUR RD @ 3711,33.7859,-84.2441,Moderate,Moderate,57.8,44.9,1.079,0.2135,0.2977,116446.6935,649435.5675,408.9681,0.1957,1.0661,48.183,17.6819,907.6843,185.0599,943.5308,0.7961,0.0818,1,267,0,0.0,none,0.0089,0.0129
904370,WINN WAY @ PINEHURST ST,33.78,-84.2795,Moderate,Moderate,67.3,61.7,1.232,0.5166,0.3883,281781.3774,847060.2603,372.8631,0.1134,1.0349,46.7976,23.4056,889.6958,497.4246,1477.672,0.4409,0.0448,1,149,0,0.0,none,0.0865,0.1759
904533,CHURCH ST @ 711,33.7788,-84.2948,Good,Good,85.0,86.2,1.287,0.5315,0.5291,289866.7695,1154245.5872,505.5272,0.3521,1.0571,29.4823,5.5832,1092.29,554.9318,2545.6501,0.492,0.0289,2,547,4,1.5713,none,0.0307,0.1075
904576,CHURCH ST @ LUCERNE ST,33.7838,-84.2939,Good,Good,85.0,83.5,1.1554,0.432,0.3961,235595.9017,864089.4547,296.4005,0.1628,1.1104,49.4819,17.0524,945.4129,414.1685,1592.1027,0.5619,0.0289,2,547,0,0.0,none,0.0119,0.0415
904577,CHURCH ST @ NORRIS ST,33.7847,-84.2931,Good,Good,85.0,82.8,1.1467,0.4245,0.424,231513.5363,925124.2046,301.8946,0.0897,1.1031,52.5054,18.2935,965.9527,406.6233,1759.1651,0.579,0.0289,2,547,0,0.0,none,0.0121,0.0424
904582,CLAIREMONT AVE @ HUNTER ST,33.7791,-84.2967,Good,Good,85.0,89.0,1.3129,0.5205,0.4603,283909.9327,1004307.7832,483.7598,0.3353,1.0979,35.3265,17.1411,1103.2071,586.5003,2276.4954,0.4684,0.0289,2,798,2,0.8785,none,0.0253,0.0885
904587,CLAIREMONT AVE @ 446,33.78,-84.2973,Good,Good,85.0,84.9,1.3003,0.47,0.446,256355.8959,973106.3266,432.3422,0.3724,1.0826,39.303,8.3279,1040.8283,487.7572,2074.7497,0.5314,0.1035,2,798,1,0.482,none,0.0972,0.1152
904588,CLAIREMONT AVE @ PONCE DE LEON PL,33.781,-84.2981,Good,Good,85.0,85.0,1.1988,0.3766,0.4144,205395.1979,904003.8904,354.5302,0.3235,1.0866,43.2931,10.2001,967.6284,347.8894,1901.8657,0.6405,0.1035,2,798,0,0.0,none,0.0566,0.0671
904589,CLAIREMONT AVE @ WILTON DR,33.7821,-84.2996,Good,Good,85.0,84.1,1.1704,0.3488,0.4684,190252.9658,1021840.8856,231.0683,0.2769,1.0725,50.9996,3.0388,893.1557,318.6789,1915.3462,0.6432,0.1035,2,798,0,0.0,none,0.0462,0.0547
904590,CLAIREMONT AVE @ LAMONT DR,33.7828,-84.3009,Good,Good,85.0,83.3,1.199,0.2016,0.4109,109960.9908,896406.3064,358.0017,0.2286,1.005,45.3306,2.9679,882.3758,179.9028,1578.2983,0.7961,0.1035,2,798,0,0.0,none,0.0559,0.0662
904705,CLAIREMONT AVE @ GARDEN LN,33.7835,-84.3021,Good,Good,85.0,83.4,1.1761,0.2405,0.4471,131156.66,975498.7472,391.7221,0.1698,1.025,43.6208,5.6199,890.0206,219.9506,1671.0195,0.7529,0.1035,2,798,0,0.0,none,0.0459,0.0544
904706,CLAIREMONT AVE @ SCOTT BLVD,33.785,-84.3043,Good,Good,85.0,90.5,1.1102,0.5623,0.4175,306713.9794,910769.3144,288.0868,0.2,1.1589,45.4805,10.4014,956.4724,528.7262,1641.9301,0.4472,0.1035,2,798,1,0.609,planned,0.0104,0.0
905079,E PONCE DE LEON AVE @ GROVE PL,33.7767,-84.2792,Poor,Moderate,31.7,53.7,1.4655,0.2707,0.3723,147666.4014,812281.052,399.3592,0.1176,1.0253,49.8472,54.4051,863.9409,177.4667,1300.3878,0.7946,0.0945,1,287,1,0.769,none,0.2143,0.2784
904385,COMMERCE DR @ W PONCE DE LEON AVE,33.7753,-84.2988,Good,Good,85.0,88.8,1.2763,0.6217,0.5944,339073.2276,1296788.5482,795.4754,0.3121,1.1103,28.5256,15.4504,1653.6927,1097.2101,3568.3436,0.3365,0.0697,2,554,7,1.9617,none,0.0555,0.0886
904849,S COLUMBIA DR @ TALLEY ST,33.7694,-84.2865,Good,Good,85.0,84.7,1.2009,0.4377,0.4808,238703.1108,1048878.4704,321.343,0.1429,1.0531,42.9404,2.9415,729.0382,318.1351,1643.8226,0.5636,0.0708,1,267,0,0.0,none,0.0404,0.0625
904850,S COLUMBIA DR @ DERRYDOWN WAY,33.7682,-84.2847,Good,Good,85.0,84.5,1.1777,0.4223,0.504,230328.5177,1099569.0438,233.6802,0.0714,1.0418,49.0592,8.1401,726.1842,308.5352,1556.4579,0.5751,0.0708,1,267,0,0.0,none,0.0324,0.0501
904903,S COLUMBIA DR @ MISSIONARY DR,33.7668,-84.2824,Moderate,Moderate,59.7,54.5,1.3106,0.4231,0.4511,230786.95,984041.7926,376.7529,0.1758,1.0432,43.7123,5.3777,743.2881,312.6693,1293.6428,0.5793,0.0708,1,267,0,0.0,none,0.1576,0.2438
904904,S COLUMBIA DR @ INMAN DR,33.7647,-84.2801,Poor,Moderate,22.1,40.4,1.4364,0.5357,0.3878,292196.4519,845948.6997,717.0675,0.2186,1.0504,29.8529,9.776,711.3302,387.2889,1104.5213,0.4555,0.0708,1,267,0,0.0,none,0.1719,0.266
904905,S COLUMBIA DR @ KIRK RD,33.7633,-84.2791,Moderate,Moderate,63.2,53.0,1.3504,0.4896,0.3642,267060.0477,794538.4303,633.4567,0.1925,1.1664,35.4426,10.156,671.9435,332.8911,996.0637,0.5046,0.0708,1,267,0,0.0,none,0.0969,0.15
904906,S COLUMBIA DR @ THOMAS RD,33.7608,-84.2771,No Infrastructure,Poor,8.9,24.5,1.4488,0.0092,0.0381,5018.4776,83190.0629,,,,,17.8242,612.8151,5.3449,71.0986,0.9913,0.0646,1,267,0,0.0,none,0.0005,0.0008
904976,COLUMBIA DR @ CONWAY RD,33.7613,-84.2773,Poor,Poor,15.5,25.8,1.1225,0.1658,0.1307,90411.4032,285130.5063,442.976,0.2333,1.0531,40.4144,71.5067,629.4651,123.7411,376.9225,0.8034,0.0646,1,266,0,0.0,none,0.0009,0.0015
905090,COLUMBIA DR @ KIRK RD,33.7637,-84.2792,Poor,Moderate,23.9,44.6,1.3504,0.4896,0.3642,267060.0477,794538.4303,633.4567,0.1925,1.1664,35.4426,37.9488,687.0071,332.8911,996.0637,0.5154,0.0646,1,266,0,0.0,none,0.1071,0.1768
905091,COLUMBIA DR @ INMAN DR,33.7654,-84.2803,Moderate,Moderate,61.8,50.9,1.2921,0.5302,0.3953,289169.5246,862309.1605,682.7276,0.199,1.0533,30.1673,15.91,730.4418,384.1896,1121.5764,0.474,0.0646,1,266,0,0.0,none,0.1187,0.196
905092,COLUMBIA DR @ MISSIONARY DR,33.7669,-84.2824,Moderate,Moderate,60.7,53.0,1.3125,0.4216,0.4512,229968.927,984361.2071,370.3597,0.1724,1.0449,43.4299,10.7513,744.7337,311.8888,1293.1647,0.5812,0.0646,1,266,0,0.0,none,0.1529,0.2524
905093,COLUMBIA DR @ DERRYDOWN WAY,33.7681,-84.2843,Good,Good,85.0,82.4,1.1834,0.4256,0.5038,232145.8371,1099109.4016,224.961,0.0746,1.0435,51.8861,11.822,729.7347,311.1662,1537.5035,0.5736,0.0708,1,266,0,0.0,none,0.0377,0.0584
904977,COLUMBIA DR @ TALLEY ST,33.7692,-84.286,Good,Good,85.0,84.8,1.2323,0.4093,0.4848,223237.8706,1057674.2404,297.6526,0.1279,1.0564,42.2709,1.9271,719.4928,292.362,1609.0896,0.5937,0.0646,1,266,0,0.0,none,0.0449,0.0742
904978,2ND AVE @ E LAKE DR,33.7599,-84.3106,Good,Good,85.0,84.8,1.163,0.3675,0.4325,200461.4988,943646.5109,413.0174,0.0217,1.0468,38.4436,13.2964,1390.0924,508.6443,2418.2841,0.6341,0.0531,1,203,0,0.0,none,0.027,0.0526
904979,2ND AVE @ BRYAN PL,33.7584,-84.3106,Good,Good,85.0,84.9,1.2684,0.201,0.3104,109635.7214,677246.5874,799.8434,0.0282,1.0664,34.5196,77.5159,1338.2765,269.6055,1732.5094,0.7985,0.0531,1,203,0,0.0,none,0.0467,0.0911
904980,2ND AVE @ 342,33.755,-84.3102,Good,Good,85.0,83.8,1.1104,0.5177,0.5515,282354.8894,1203084.2983,339.3466,0.0882,1.0208,48.9225,94.1118,1176.7798,577.6137,2432.8571,0.5092,0.0531,1,203,0,0.0,none,0.0135,0.0264
905094,2ND AVE @ BEATY PL,33.7565,-84.3104,Good,Good,85.0,84.8,1.2999,0.267,0.4202,145605.9212,916740.7532,352.7638,0.0238,1.0081,61.6045,35.0942,1247.9944,335.3149,2098.4198,0.7313,0.0531,1,203,0,0.0,none,0.0599,0.1167
905095,2ND AVE @ BRYAN PL,33.7583,-84.3105,Good,Good,85.0,84.4,1.2684,0.201,0.3104,109635.7214,677246.5874,799.8434,0.0282,1.0664,34.5196,81.0411,1330.6985,269.6055,1732.5094,0.7974,0.0531,1,203,0,0.0,none,0.0483,0.0941
905096,2ND AVE @ E LAKE DR,33.7596,-84.3105,Good,Good,85.0,84.4,1.1581,0.3675,0.4376,200461.4988,954780.3682,408.5301,0.0217,1.0487,39.9215,30.5009,1381.3133,508.6443,2446.4796,0.6318,0.0531,1,203,0,0.0,none,0.026,0.0506
905097,E LAKE DR @ JOHNSTON PL,33.7612,-84.3112,Good,Good,85.0,84.6,1.2279,0.3562,0.4462,194292.7092,973468.3561,507.3027,0.0357,1.0653,38.2777,2.0624,1430.7098,495.9827,2431.6694,0.6533,0.0531,1,203,0,0.0,none,0.0474,0.0924
905148,E LAKE DR @ 3RD AVE,33.763,-84.311,Good,Good,85.0,84.6,1.2617,0.4681,0.4608,255300.4723,1005327.0807,489.3926,0.0657,1.0795,47.5634,29.3012,1462.4714,683.1866,2532.2651,0.5329,0.0531,1,203,0,0.0,none,0.0559,0.1089
905149,E LAKE DR @ 3RD AVE,33.7633,-84.3112,Good,Good,85.0,84.4,1.2413,0.4745,0.4616,258794.4615,1006968.7726,517.736,0.0748,1.0739,47.6101,10.0697,1452.48,691.0936,2537.5875,0.5242,0.0531,1,203,0,0.0,none,0.0519,0.1011
904608,WINN WAY @ PINEHURST ST,33.7803,-84.2794,Moderate,Moderate,67.1,64.6,1.2344,0.5147,0.388,280708.5219,846586.9679,375.654,0.11,1.0328,47.9152,3.6303,886.3032,495.9598,1476.9868,0.4404,0.0945,1,149,0,0.0,none,0.1265,0.1643
904609,WINN WAY @ COALTER WAY,33.7828,-84.2794,Moderate,Moderate,63.9,60.1,1.3012,0.359,0.3356,195788.1462,732116.9507,456.5038,0.1084,1.0715,43.5292,9.66,897.9412,294.3123,1099.4323,0.6722,0.0448,1,149,0,0.0,none,0.0765,0.1558
904610,WINN WAY @ 320,33.7848,-84.2794,Moderate,Moderate,61.1,55.8,1.2094,0.3224,0.3068,175853.4192,669261.0717,472.8334,0.1447,1.155,48.0741,19.0216,828.4443,245.9614,857.895,0.7031,0.0945,1,149,0,0.0,none,0.0416,0.0541
904857,CHURCH ST @ LUCERNE ST,33.7842,-84.2937,Good,Good,85.0,84.4,1.1542,0.4258,0.3922,232263.0462,855732.7385,303.7118,0.1566,1.1128,49.8673,10.5476,944.3615,407.9195,1571.1289,0.568,0.0289,2,539,0,0.0,none,0.011,0.0386
904858,CHURCH ST @ GENEVA ST,33.7834,-84.2944,Good,Good,85.0,83.7,1.2046,0.3948,0.3812,215315.1073,831740.2505,206.5263,0.1587,1.037,55.4421,14.335,953.5558,375.2923,1500.1684,0.6064,0.0289,2,539,0,0.0,none,0.0188,0.0659
904859,CHURCH ST @ 921,33.7807,-84.295,Good,Good,85.0,84.2,1.3024,0.3305,0.4319,180273.9899,942207.6217,434.4518,0.3761,1.0947,32.9218,13.9847,995.8476,333.301,1902.189,0.6653,0.0289,2,539,0,0.0,none,0.0328,0.1148
904741,CHURCH ST @ BELL ST,33.7795,-84.2949,Good,Good,85.0,84.8,1.3022,0.4615,0.5053,251725.5488,1102352.8322,563.0584,0.3837,1.0647,29.5948,6.4145,1045.553,476.0149,2366.2741,0.5447,0.0289,2,539,2,0.8452,none,0.0347,0.1214
904742,COMMERCE DR @ BEAUMONT AVE,33.7773,-84.2987,Good,Good,85.0,88.5,1.321,0.4808,0.5282,262225.6382,1152289.3979,649.7874,0.29,1.1002,32.5377,34.7478,1352.672,774.1508,2967.7712,0.4277,0.0697,1,274,2,0.6739,none,0.063,0.1006
904744,CLAIREMONT AVE @ HUNTER ST,33.779,-84.2964,Good,Good,85.0,89.2,1.2948,0.6051,0.5186,330004.4343,1131458.5515,561.858,0.3517,1.1099,33.0089,4.959,1115.4231,685.7751,2557.5286,0.3852,0.0289,2,787,3,1.173,none,0.0248,0.087
904861,CLAIREMONT AVE @ 441,33.7802,-84.2971,Good,Good,85.0,85.0,1.2611,0.4582,0.4429,249931.1191,966303.7256,394.9836,0.3759,1.0871,38.002,8.7636,1032.5289,448.3753,2045.9612,0.5658,0.0289,2,787,1,0.4888,none,0.0283,0.099
905101,CLAIREMONT AVE @ ERIE AVE,33.7813,-84.2982,Good,Good,85.0,84.1,1.1649,0.4178,0.4036,227865.9016,880612.3104,315.1909,0.3043,1.1204,46.5772,5.5581,952.9303,384.8349,1703.0693,0.5962,0.0289,2,787,0,0.0,none,0.0135,0.0472
905102,CLAIREMONT AVE @ MICHIGAN AVE,33.7819,-84.2991,Good,Good,85.0,84.0,1.1591,0.3886,0.462,211934.3049,1007987.9857,229.3269,0.3014,1.0672,50.846,3.9137,901.6003,355.8119,1861.9122,0.6054,0.0289,2,787,0,0.0,none,0.0133,0.0467
905103,CLAIREMONT AVE @ GARDEN LN,33.7836,-84.3021,Good,Good,85.0,85.0,1.2022,0.238,0.4401,129792.1439,960217.8688,406.3834,0.1731,1.0167,42.283,16.5098,891.1621,217.8269,1640.7499,0.7556,0.1035,2,787,0,0.0,none,0.0521,0.0618
905104,CLAIREMONT AVE @ SCOTT BLVD,33.7848,-84.3037,Good,Good,85.0,89.2,1.1159,0.478,0.4336,260699.8889,945862.3833,281.7308,0.2019,1.1599,48.1125,9.5172,943.3618,446.5346,1689.1651,0.5267,0.0289,2,787,1,0.592,planned,0.0047,0.0
904988,E TRINITY PL @ CHURCH ST,33.7727,-84.2948,Good,Good,85.0,83.7,1.2418,0.6346,0.5986,346104.6544,1306041.2231,745.8437,0.3354,1.0956,29.2414,4.5764,1526.4353,974.8151,3424.4302,0.3614,0.0289,1,513,5,1.4601,none,0.0318,0.1112
904989,S CANDLER ST @ COLLEGE AVE,33.7707,-84.2925,Good,Good,85.0,84.9,1.2776,0.4471,0.5002,243855.8746,1091357.2129,572.7432,0.1908,1.0366,29.2293,13.957,1205.822,522.6641,2535.1702,0.5665,0.0708,1,513,5,1.9723,none,0.0739,0.1144
904990,S CANDLER ST @ 184,33.7681,-84.2927,Good,Good,85.0,84.7,1.2749,0.5036,0.4428,274655.4737,966079.6573,671.7726,0.1542,1.0839,30.793,7.449,1018.6507,530.0169,1974.7378,0.4797,0.0708,1,525,0,0.0,none,0.0674,0.1043
904991,S CANDLER ST @ 206,33.7678,-84.2926,Good,Good,85.0,84.1,1.2638,0.5309,0.4387,289536.2191,957080.4731,678.146,0.1538,1.0834,30.7145,13.7241,1000.022,550.8412,1948.272,0.4492,0.0708,1,513,0,0.0,none,0.067,0.1037
905105,S CANDLER ST @ E DOUGHERTY ST,33.7669,-84.2927,Good,Good,85.0,83.3,1.2758,0.572,0.4687,311961.7635,1022562.0449,456.9029,0.1765,1.0932,37.4004,5.7391,991.499,581.3056,1965.8588,0.4137,0.0708,1,525,0,0.0,none,0.0738,0.1142
905106,S CANDLER ST @ DOUGHERTY ST,33.7668,-84.2926,Good,Good,85.0,84.3,1.2836,0.5728,0.466,312426.9086,1016622.3635,434.9168,0.1742,1.0876,38.6916,2.807,986.706,581.7893,1944.3685,0.4104,0.0708,1,513,0,0.0,none,0.0712,0.1101
905107,S CANDLER ST @ E HANCOCK ST,33.7645,-84.2927,Good,Good,85.0,83.7,1.2993,0.4281,0.4148,233469.6848,905007.1676,235.8363,0.2034,1.1647,65.5962,1.583,1008.5639,443.3265,1700.1953,0.5604,0.0708,1,525,0,0.0,none,0.0697,0.1078
