stop_id,stop_name,stop_lat,stop_lon,pedestrian_access_score,pas_v2,access_category,access_category_v2,has_nearby_sidewalk,has_road_sidewalk_tag,sidewalk_length_400m,road_sw_length_400m,crossing_count_200m,dist_nearest_infra_m,crashes_200m,ped_crashes_200m,bike_crashes_200m
908566,EAST LAKE STATION,33.765241,-84.312937,85.0,78.0,Good,Good,True,False,8728.0,0.0,19,26.6,0,0,0
908567,EAST LAKE STATION,33.765196,-84.313426,85.0,75.0,Good,Good,True,False,8579.1,0.0,15,40.6,0,0,0
908475,DECATUR STATION,33.774699,-84.295417,85.0,85.3,Good,Good,True,False,11306.7,230.8,25,14.3,3,3,0
908476,EDGEWOOD-CANDLER PARK STATION,33.761803,-84.340825,85.0,78.9,Good,Good,True,False,9502.2,0.0,30,22.9,0,0,0
908699,EDGEWOOD-CANDLER PARK STATION,33.761866,-84.340456,85.0,78.0,Good,Good,True,False,9365.8,0.0,27,26.5,0,0,0
908700,DECATUR STATION,33.774681,-84.295319,85.0,84.9,Good,Good,True,False,11329.2,230.8,25,16.1,3,3,0
908709,KENSINGTON STATION,33.772764,-84.252151,45.0,73.1,Moderate,Good,False,False,4323.7,0.0,3,50.7,0,0,0
908634,KENSINGTON STATION,33.772647,-84.251607,45.0,66.8,Moderate,Moderate,False,False,4349.7,0.0,6,93.5,0,0,0
908438,AVONDALE STATION,33.775554,-84.281487,45.0,69.2,Moderate,Moderate,False,False,3464.3,0.0,8,75.0,3,3,0
908691,AVONDALE STATION,33.775214,-84.282466,45.0,68.7,Moderate,Moderate,False,False,3582.3,0.0,8,78.3,2,2,0
900586,LAVISTA RD NE @ CITADEL DR NE,33.817287,-84.348529,73.2,63.8,Good,Moderate,True,False,1052.6,0.0,5,16.6,0,0,0
900587,LAVISTA RD NE @ CHESHIRE BRIDGE RD,33.817859,-84.349737,71.2,65.1,Good,Moderate,True,False,895.4,0.0,4,1.9,0,0,0
902270,BRIARCLIFF RD NE @ 2195,33.81727,-84.33511,41.7,56.4,Moderate,Moderate,False,False,1732.9,0.0,4,159.8,1,1,0
902312,BRIARCLIFF RD NE @ SHEFFIELD DR NE,33.819759,-84.33494,44.8,36.2,Moderate,Poor,True,False,385.4,0.0,0,1.7,1,1,0
901536,LAVISTA RD NE @ WOODLAND HILLS DR,33.815041,-84.341195,74.5,69.8,Good,Moderate,True,False,1163.8,0.0,4,2.0,0,0,0
901537,LAVISTA RD NE @ BROOKFOREST DR NE,33.815757,-84.343175,66.9,59.4,Moderate,Moderate,True,False,1086.6,0.0,2,10.4,0,0,0
901543,N DRUID HILLS RD NE @ LAVISTA RD NE,33.81785,-84.31243,85.0,84.6,Good,Good,True,False,3112.0,0.0,12,1.5,3,3,0
901544,N DRUID HILLS RD NE @ LAVISTA RD NE,33.81724,-84.31149,85.0,84.3,Good,Good,True,False,2909.5,0.0,10,2.4,3,3,0
901478,BRIARCLIFF RD NE @ CITADEL DR NE,33.819643,-84.335125,45.5,34.8,Moderate,Poor,True,False,441.7,0.0,0,10.3,1,1,0
901547,BRIARCLIFF RD NE @ 2178,33.817092,-84.33519,42.0,57.9,Moderate,Moderate,False,False,1761.2,0.0,4,144.6,1,1,0
901595,BRIARCLIFF RD NE @ SOUTHLAND VISTA CT,33.813604,-84.333773,85.0,84.9,Good,Good,True,False,2637.9,0.0,3,0.2,1,1,0
901596,LAVISTA RD NE @ BRIARCLIFF RD NE,33.815604,-84.33532,85.0,80.4,Good,Good,True,False,2139.7,0.0,7,16.5,2,2,0
901597,LAVISTA RD NE @ VISTA VALLEY DR NE,33.814869,-84.336617,85.0,80.8,Good,Good,True,False,2256.4,0.0,4,15.2,1,1,0
901598,LAVISTA RD NE @ BERNADETTE LN NE,33.814147,-84.338845,71.2,68.2,Good,Moderate,True,False,1427.9,0.0,2,0.6,0,0,0
901488,LAVISTA RD NE @ WOODLAND HILLS DR,33.815018,-84.340805,74.4,70.2,Good,Good,True,False,1155.7,0.0,4,0.1,0,0,0
901489,LAVISTA RD NE @ BROOKFOREST DR NE,33.815804,-84.342873,73.8,67.6,Good,Moderate,True,False,1106.1,0.0,3,5.9,0,0,0
901534,LAVISTA RD NE @ CITADEL DR NE,33.817233,-84.347147,59.9,54.1,Moderate,Moderate,True,False,1059.3,0.0,1,3.8,0,0,0
901710,BRIARCLIFF RD @ SOUTHLAND VISTA CT,33.813897,-84.33396,78.3,76.2,Good,Good,True,False,2586.4,0.0,2,7.5,1,1,0
901819,LAVISTA RD NE @ VISTA VALLEY DR NE,33.814756,-84.336517,85.0,84.9,Good,Good,True,False,2309.9,0.0,4,0.4,1,1,0
901820,LAVISTA RD NE @ BRIARCLIFF RD NE,33.81551,-84.335123,85.0,84.7,Good,Good,True,False,2188.5,0.0,7,1.1,2,2,0
901872,LAVISTA RD NE @ BERNADETTE LN NE,33.814021,-84.338551,80.4,74.7,Good,Good,True,False,1631.8,0.0,3,13.7,0,0,0
902031,N DRUID HILLS RD NE @ 2941,33.815633,-84.310494,85.0,84.5,Good,Good,True,False,2697.6,0.0,6,1.6,1,1,0
902032,N DRUID HILLS RD NE @ 2960,33.81547,-84.31006,85.0,84.2,Good,Good,True,False,2657.7,0.0,6,2.6,1,1,0
902079,LAWRENCEVILLE HWY @ VALLEY BROOK RD,33.815118,-84.268921,64.6,57.2,Moderate,Moderate,True,False,1436.6,0.0,1,16.8,0,0,0
902080,LAWRENCEVILLE HWY @ ROBINWOOD RD,33.816444,-84.267929,67.3,59.0,Moderate,Moderate,True,False,1119.7,0.0,2,13.8,0,0,0
902298,LAWRENCEVILLE HWY @ 2505,33.819898,-84.264734,2.4,4.4,No Infrastructure,No Infrastructure,False,False,191.5,0.0,0,336.7,1,1,0
902299,LAWRENCEVILLE HWY @ HARCOURT DR,33.817425,-84.267456,57.8,48.8,Moderate,Moderate,True,False,886.8,0.0,1,12.0,0,0,0
901636,LAWRENCEVILLE @ HARCOURT DR,33.817982,-84.267352,56.3,45.2,Moderate,Moderate,True,False,768.1,0.0,1,17.8,0,0,0
901637,LAWRENCEVILLE @ ROBINWOOD RD,33.816826,-84.268295,66.8,58.8,Moderate,Moderate,True,False,1079.8,0.0,2,12.2,0,0,0
901638,LAWRENCEVILLE HWY @ VALLEY BROOK RD,33.815258,-84.269211,64.7,57.9,Moderate,Moderate,True,False,1439.1,0.0,1,14.3,0,0,0
901639,MONTREAL RD @ NOBLE VINES DR,33.81531,-84.244343,68.7,59.1,Moderate,Moderate,True,False,695.6,0.0,3,10.9,2,2,0
901528,MONTREAL RD @ CLARKSTON INDUSTRIAL BLVD,33.817463,-84.245651,8.4,11.0,No Infrastructure,No Infrastructure,False,False,140.4,0.0,1,278.8,1,1,0
901529,MONTREAL RD @ JUNEAU CT,33.818919,-84.247418,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,0,0,0
902476,MONTREAL RD @ JUNEAU CT,33.818883,-84.247592,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,0,0,0
902477,MONTREAL RD @ CLARKSTON INDUSTRIAL BLVD,33.817459,-84.245831,8.2,10.6,No Infrastructure,No Infrastructure,False,False,125.6,0.0,1,286.3,1,1,0
902478,MONTREAL RD @ NOBLE VINES DR,33.815194,-84.244463,68.8,57.9,Moderate,Moderate,True,False,706.7,0.0,3,16.0,2,2,0
901525,E ROCK SPRINGS RD NE @ JOHNSON RD,33.796806,-84.349815,85.0,85.0,Good,Good,True,False,6751.3,0.0,8,0.1,0,0,0
901835,BRIARCLIFF RD NE @ SHEPHERDS LN NE,33.806977,-84.335556,85.0,83.9,Good,Good,True,False,2518.0,0.0,10,3.8,6,6,0
901836,BRIARCLIFF RD NE @ STEPHENS DR NE,33.811772,-84.33422,85.0,84.7,Good,Good,True,False,2386.5,0.0,4,1.0,1,1,0
901837,E ROCK SPRINGS RD @ ROCK SPRINGS CR,33.79305,-84.340516,65.0,54.4,Moderate,Moderate,True,False,3863.9,0.0,0,43.8,0,0,0
902058,BRIARCLIFF RD @ SHEPHERDS LN,33.807813,-84.335429,85.0,83.9,Good,Good,True,False,2751.2,0.0,11,3.6,6,6,0
902218,N DECATUR RD NE @ DOWMAN DR NE,33.788356,-84.32524,85.0,86.6,Good,Good,True,False,7033.4,88.0,19,0.1,2,2,0
901492,CLIFTON RD NE @ GAMBRELL DR,33.79032,-84.320844,100.0,95.7,Good,Good,True,True,6711.2,608.3,28,2.3,3,3,0
901560,CLIFTON RD NE @ UPPER GATE DR NE,33.792911,-84.320856,100.0,99.8,Good,Good,True,True,5455.1,975.5,20,0.5,4,4,0
901561,CLIFTON RD NE @ HAYGOOD DR NE,33.795103,-84.321132,85.0,99.4,Good,Good,True,False,4558.8,920.5,15,2.1,5,5,0
901604,CLIFTON RD NE @ GATEWOOD RD NE,33.796928,-84.322083,85.0,96.8,Good,Good,True,False,3914.3,660.3,12,2.0,3,3,0
901605,CLIFTON RD NE @ HOUSTON MILL RD NE,33.798161,-84.323313,85.0,92.3,Good,Good,True,False,3806.8,397.4,12,0.5,7,7,0
901494,CLIFTON RD NE @ 1599,33.799291,-84.324482,85.0,91.8,Good,Good,True,False,3286.1,376.4,10,1.0,8,8,0
901496,CLIFTON RD NE @ TURNER LN,33.800597,-84.326725,85.0,84.8,Good,Good,True,False,2565.9,241.1,7,16.9,2,2,0
901497,CLIFTON RD NE @ EMORY POINT DR,33.800888,-84.329019,83.9,89.1,Good,Good,True,False,1915.8,217.4,11,0.0,0,0,0
901606,CLIFTON RD NE @ 1749,33.801235,-84.330552,83.8,88.8,Good,Good,True,False,1907.8,217.4,12,0.9,0,0,0
902239,CLIFTON RD NE @ OLD BRIARCLIFF WAY,33.803577,-84.333502,85.0,84.1,Good,Good,True,False,2188.2,0.0,4,3.0,2,2,0
902173,CLIFTON RD NE @ BILTMORE DR NE,33.805027,-84.334949,85.0,84.6,Good,Good,True,False,3130.3,0.0,8,1.5,5,5,0
902174,CLIFTON RD NE @ BRIARCLIFF RD NE,33.806038,-84.335874,85.0,82.5,Good,Good,True,False,3122.5,0.0,10,8.8,6,6,0
902175,BRIARCLIFF RD NE @ BRIAR VISTA TER NE,33.809317,-84.334287,85.0,81.4,Good,Good,True,False,2371.8,0.0,9,12.8,1,1,0
902283,E ROCK SPRINGS RD NE @ CUMBERLAND RD NE,33.795126,-84.344606,71.7,70.4,Good,Good,True,False,5031.2,0.0,1,4.2,0,0,0
902284,E ROCK SPRINGS RD NE @ MARKAN DR NE,33.794267,-84.343083,71.7,68.6,Good,Moderate,True,False,3778.9,0.0,1,10.7,0,0,0
902285,E ROCK SPRINGS RD NE @ ROCK SPRINGS CIR NE,33.792988,-84.340451,65.0,53.3,Moderate,Moderate,True,False,3901.9,0.0,0,49.4,0,0,0
902176,E ROCK SPRINGS RD NE @ N DECATUR RD NE,33.791457,-84.339015,85.0,83.0,Good,Good,True,False,4232.3,0.0,6,6.9,0,0,0
902177,N DECATUR RD NE @ BRIARCLIFF RD NE,33.790974,-84.338134,85.0,83.2,Good,Good,True,False,5265.9,0.0,8,6.1,0,0,0
902178,N DECATUR RD NE @ SPRINGDALE RD NE,33.79012,-84.335139,85.0,84.4,Good,Good,True,False,8202.5,0.0,5,2.1,1,1,0
902179,N DECATUR RD NE @ OXFORD RD NE,33.789184,-84.332957,85.0,84.4,Good,Good,True,False,7321.3,0.0,13,2.1,2,2,0
902287,N DECATUR RD NE @ OAKDALE RD NE,33.78866,-84.33197,85.0,84.5,Good,Good,True,False,7610.4,0.0,8,1.6,1,1,0
901724,N DECATUR RD NE @ LULLWATER RD,33.787503,-84.328174,85.0,86.4,Good,Good,True,False,6486.0,88.0,7,0.7,0,0,0
901725,N DECATUR RD @ WASH LIVELY CIR,33.791979,-84.283468,85.0,82.8,Good,Good,True,False,3724.0,0.0,15,7.5,5,5,0
901796,N DECATUR RD NE @ S OXFORD RD NE,33.788184,-84.325897,85.0,86.0,Good,Good,True,False,6684.4,88.0,20,2.1,2,2,0
901797,N DECATUR RD NE @ 1641,33.788263,-84.323331,85.0,90.2,Good,Good,True,False,6882.5,323.8,18,3.0,1,1,0
901726,N DECATUR RD NE @ HEALTHGATE DR,33.790202,-84.317798,85.0,93.8,Good,Good,True,False,7841.5,502.6,15,2.0,0,0,0
901727,N DECATUR RD NE @ RIDGEWOOD DR NE,33.791261,-84.316185,85.0,84.8,Good,Good,True,False,6524.8,0.0,11,0.6,1,1,0
901728,N DECATUR RD NE @ PRINCETON WAY,33.792075,-84.31203,85.0,87.9,Good,Good,True,False,3276.8,266.3,6,7.3,0,0,0
901729,N DECATUR RD @ HAYGOOD DR,33.79208,-84.314682,85.0,90.1,Good,Good,True,False,4982.8,295.7,14,1.4,1,1,0
901840,N DECATUR RD NE @ RIDGEWOOD DR,33.79121,-84.31646,85.0,82.3,Good,Good,True,False,6632.7,0.0,12,9.5,1,1,0
901842,N DECATUR RD NE @ HEALTHGATE DR,33.789802,-84.318622,85.0,92.2,Good,Good,True,False,7467.6,523.3,13,9.3,0,0,0
901843,N DECATUR RD @ 1660,33.78834,-84.32359,85.0,90.5,Good,Good,True,False,6927.3,311.9,15,1.1,1,1,0
901730,N DECATUR RD @ LULLWATER RD,33.787475,-84.328802,85.0,85.9,Good,Good,True,False,6207.0,88.0,7,2.5,0,0,0
901572,N DECATUR RD NE @ OAKDALE RD,33.788648,-84.331738,85.0,83.8,Good,Good,True,False,7750.9,0.0,8,4.0,1,1,0
901573,N DECATUR RD @ OXFORD RD,33.789179,-84.332728,85.0,84.6,Good,Good,True,False,7462.8,0.0,11,1.3,2,2,0
901619,N DECATUR RD @ SPRINGDALE RD,33.78998,-84.33422,85.0,84.5,Good,Good,True,False,8297.5,0.0,9,1.5,1,1,0
901620,N DECATUR RD NE @ BRIARCLIFF RD NE,33.791001,-84.337901,85.0,84.8,Good,Good,True,False,5399.2,0.0,8,0.8,0,0,0
901509,N DECATUR RD @ E ROCK SPRINGS RD,33.791395,-84.338884,85.0,82.8,Good,Good,True,False,4257.8,0.0,6,7.6,0,0,0
901511,E ROCK SPRINGS RD @ MARKAN DR,33.79414,-84.34264,71.7,70.8,Good,Good,True,False,3375.9,0.0,1,2.8,0,0,0
901512,E ROCK SPRINGS RD @ BEECH VALLEY WY,33.79526,-84.34474,71.7,68.3,Good,Moderate,True,False,5186.0,0.0,1,11.8,0,0,0
902013,BRIARCLIFF RD NE @ BRIAR VISTA TER NE,33.81052,-84.334957,85.0,85.0,Good,Good,True,False,2564.8,0.0,8,0.1,1,1,0
901946,CLIFTON RD @ BRIARCLIFF RD,33.805618,-84.335752,85.0,79.8,Good,Good,True,False,3332.8,0.0,9,18.9,6,6,0
901947,CLIFTON RD @ OLD BRIARCLIFF WAY,33.803434,-84.333578,85.0,84.0,Good,Good,True,False,2230.8,0.0,4,3.3,2,2,0
600025,CLIFTON RD @ 1762,33.801402,-84.331337,85.0,88.2,Good,Good,True,False,2053.9,183.4,7,0.7,0,0,0
901949,CLIFTON RD @ CDC PKWY,33.800634,-84.328764,83.5,88.4,Good,Good,True,False,1880.7,217.4,13,2.3,0,0,0
600026,CLIFTON RD @ CLIFTON WAY,33.800597,-84.326975,85.0,88.2,Good,Good,True,False,2361.3,228.0,10,3.5,2,2,0
902015,CLIFTON RD NE @ 1615,33.799773,-84.32555,85.0,91.8,Good,Good,True,False,3150.5,376.4,9,0.9,3,3,0
600027,CLIFTON RD @ HOUSTON MILL RD,33.798565,-84.323799,85.0,88.0,Good,Good,True,False,3544.5,371.3,10,14.3,8,8,0
902059,CLIFTON RD @ GATEWOOD RD,33.797178,-84.322395,85.0,94.2,Good,Good,True,False,3974.4,631.9,11,9.4,8,8,0
901950,CLIFTON RD @ EAGLE ROW,33.794662,-84.321199,85.0,98.6,Good,Good,True,False,4747.1,990.2,19,4.7,8,8,0
901952,CLIFTON RD @ WOODRUFF CIR,33.793403,-84.32109,100.0,99.3,Good,Good,True,True,5436.6,1034.5,19,2.4,5,5,0
901953,CLIFTON RD @ FISHBURNE DR,33.790637,-84.321059,100.0,98.9,Good,Good,True,True,6533.1,751.7,27,0.7,3,3,0
902061,N DECATUR RD NE @ HAYGOOD DR NE,33.792048,-84.314282,85.0,91.1,Good,Good,True,False,4689.0,325.3,12,0.2,1,1,0
901813,CHURCH ST @ GLENLAKE COMMONS DR,33.78569,-84.291748,85.0,83.0,Good,Good,True,False,2048.5,0.0,6,6.9,0,0,0
901853,CHURCH ST @ FORKNER DR,33.786593,-84.290171,74.2,68.2,Good,Moderate,True,False,1135.0,0.0,5,5.6,0,0,0
901854,WINN WAY @ 455,33.787591,-84.279248,57.1,53.9,Moderate,Moderate,True,False,1366.0,0.0,0,0.2,0,0,0
901855,CHURCH ST @ 1391,33.788097,-84.289017,72.1,62.0,Good,Moderate,True,False,965.3,0.0,6,17.7,1,1,0
901856,CHURCH ST @ 1429,33.789183,-84.28785,85.0,80.2,Good,Good,True,False,2329.1,0.0,3,17.5,1,1,0
901745,CHURCH ST @ 1471,33.790279,-84.286615,78.3,72.5,Good,Good,True,False,3421.9,0.0,2,21.5,1,1,0
901746,CHURCH ST @ SYCAMORE DR,33.791019,-84.285912,85.0,79.3,Good,Good,True,False,4023.3,0.0,12,20.9,3,3,0
901747,N DECATUR RD @ WINN WAY,33.79247,-84.28145,85.0,84.2,Good,Good,True,False,2175.9,0.0,7,2.7,3,3,0
901748,N DECATUR RD @ 2787,33.793218,-84.279103,71.7,71.4,Good,Good,True,False,2852.5,0.0,1,0.9,1,1,0
901858,DEKALB INDUSTRIAL WAY @ 685,33.797115,-84.279093,54.1,48.3,Moderate,Moderate,True,False,1127.2,0.0,0,4.8,1,1,0
901859,DEKALB INDUSTRIAL WAY @ 751,33.798619,-84.27993,65.1,57.8,Moderate,Moderate,True,False,942.4,0.0,2,6.9,1,1,0
901860,DEKALB INDUSTRIAL WAY @ LAWRENCEVILLE HWY,33.80013,-84.280607,62.5,56.0,Moderate,Moderate,True,False,734.1,0.0,2,0.5,1,1,0
901750,LAWRENCEVILLE HWY @ JORDAN LN,33.801635,-84.279493,31.8,47.0,Poor,Moderate,False,False,941.5,0.0,3,105.0,1,1,0
903671,NORTH DEKALB MALL,33.810021,-84.277388,19.3,29.1,Poor,Poor,False,False,479.8,0.0,2,139.8,0,0,0
903672,DRUID WOODS CT @ N DRUID HILLS RD,33.811365,-84.279429,2.1,5.2,No Infrastructure,No Infrastructure,False,False,168.5,0.0,0,258.4,0,0,0
903958,CLAIREMONT AVE @ MAEDIRIS DR,33.786907,-84.306618,100.0,89.0,Good,Good,True,True,3771.9,302.7,6,5.7,0,0,0
903959,CLAIREMONT AVE @ CLAIRMONT RUN,33.78883,-84.30696,85.0,90.0,Good,Good,True,False,3809.9,295.4,6,1.7,5,5,0
903960,CLAIRMONT RD @ N DECATUR RD,33.790574,-84.306474,85.0,84.3,Good,Good,True,False,3198.0,0.0,13,2.4,7,7,0
903961,CLAIRMONT RD @ POWELL LN,33.791972,-84.305947,85.0,84.7,Good,Good,True,False,3259.5,0.0,9,1.1,5,5,0
903996,CLAIRMONT RD @ LADSON CT,33.793532,-84.30564,85.0,84.8,Good,Good,True,False,2750.4,0.0,6,0.8,2,2,0
903998,CLAIRMONT RD @ STARVINE WAY,33.798326,-84.307055,85.0,84.9,Good,Good,True,False,3724.6,0.0,8,0.4,3,3,0
903992,CLAIRMONT RD @ BUTLER LN,33.804958,-84.31077,85.0,84.9,Good,Good,True,False,4039.8,0.0,4,0.4,1,1,0
903993,CLAIRMONT RD @ MASON MILL RD,33.806687,-84.310513,85.0,84.9,Good,Good,True,False,4857.7,0.0,9,0.3,1,1,0
903994,CLAIRMONT RD @ MCCONNELL DR,33.80977,-84.30921,85.0,82.6,Good,Good,True,False,4450.2,0.0,8,8.4,0,0,0
903568,N DECATUR RD NE @ PRINCETON WAY,33.791332,-84.31029,85.0,84.2,Good,Good,True,False,2771.1,0.0,4,2.8,0,0,0
903499,N DECATUR RD @ CLAIRMONT RD,33.790268,-84.30679,85.0,84.7,Good,Good,True,False,3270.0,85.0,8,6.5,7,7,0
905436,N DECATUR RD @ CLAIRMONT RD,33.790641,-84.307134,85.0,84.3,Good,Good,True,False,3155.8,0.0,7,2.5,7,7,0
905437,N DECATUR RD @ PRINCETON WAY,33.791377,-84.310192,85.0,83.2,Good,Good,True,False,2764.7,0.0,4,6.2,0,0,0
905553,N DECATUR RD @ PRINCETON WAY,33.79206,-84.31178,85.0,88.5,Good,Good,True,False,3133.1,246.2,4,3.7,0,0,0
905554,WINN WAY @ 440,33.786535,-84.279414,56.9,50.0,Moderate,Moderate,True,False,1355.6,0.0,0,13.1,0,0,0
905555,WINN WAY @ IRVIN WAY,33.788791,-84.279446,62.3,58.0,Moderate,Moderate,True,False,1787.4,0.0,0,11.7,0,0,0
905556,WINN WAY @ IRVIN WAY,33.788934,-84.27937,63.1,62.0,Moderate,Moderate,True,False,1850.7,0.0,0,1.4,0,0,0
905561,WINN WAY @ BILL THRASHER DR,33.78983,-84.27982,65.0,63.8,Moderate,Moderate,True,False,2376.6,0.0,0,4.0,0,0,0
905669,WINN WAY @ BILL THRASHER DR,33.78999,-84.279989,65.0,61.8,Moderate,Moderate,True,False,2378.5,0.0,0,11.1,0,0,0
905671,WINN WAY @ RUFUS EVANS DR,33.791492,-84.280622,85.0,84.7,Good,Good,True,False,2039.9,0.0,3,0.9,0,0,0
905741,RUFUS EVANS DR @ SYCAMORE DR,33.790575,-84.285236,85.0,84.0,Good,Good,True,False,3628.7,0.0,8,3.4,2,2,0
905675,N DECATUR RD @ 2806,33.793756,-84.27817,71.7,64.8,Good,Moderate,True,False,2450.4,0.0,1,26.1,5,5,0
905789,CHURCH ST @ SYCAMORE DR,33.790478,-84.286774,85.0,83.8,Good,Good,True,False,3606.7,0.0,3,4.2,1,1,0
905790,CHURCH ST @ 1438,33.789568,-84.287683,85.0,85.0,Good,Good,True,False,2725.8,0.0,3,0.1,1,1,0
905791,CHURCH ST @ 1380,33.788221,-84.289177,72.4,66.6,Good,Moderate,True,False,991.0,0.0,6,2.5,1,1,0
905984,CHURCH ST @ MEDLOCK RD,33.787114,-84.289962,73.6,68.4,Good,Moderate,True,False,1086.6,0.0,4,2.0,0,0,0
905985,CHURCH ST @ GLENLAKE COMMONS DR,33.785752,-84.291826,85.0,84.0,Good,Good,True,False,2069.4,0.0,6,3.5,0,0,0
905986,CLAIREMONT AVE @ MAEDIRIS DR,33.78651,-84.305992,100.0,89.8,Good,Good,True,True,3703.4,302.7,5,2.9,0,0,0
905912,CLAIREMONT AVE @ CLAIRMONT RUN,33.788109,-84.306791,85.0,90.6,Good,Good,True,False,3772.3,302.7,7,0.1,1,1,0
905913,CLAIRMONT RD @ N DECATUR RD,33.789457,-84.306586,85.0,87.4,Good,Good,True,False,3716.4,155.2,6,1.9,5,5,0
905914,CLAIRMONT RD @ POWELL LN,33.791398,-84.305945,85.0,84.4,Good,Good,True,False,3343.6,0.0,14,2.2,7,7,0
905915,CLAIRMONT RD @ LADSON CT,33.79253,-84.30559,85.0,84.3,Good,Good,True,False,3203.2,0.0,5,2.5,2,2,0
906030,CLAIRMONT RD @ DESMOND DR,33.797167,-84.305742,78.3,78.2,Good,Good,True,False,3132.0,0.0,2,0.3,0,0,0
906031,CLAIRMONT RD @ STARVINE WAY,33.798608,-84.307123,85.0,81.7,Good,Good,True,False,3753.2,0.0,10,11.5,3,3,0
906032,CLAIRMONT RD @ BUTLER LN,33.805232,-84.310462,85.0,84.3,Good,Good,True,False,4283.7,0.0,3,2.4,0,0,0
905917,CLAIRMONT RD @ MCCONNELL DR,33.809577,-84.309092,85.0,83.5,Good,Good,True,False,4582.8,0.0,10,5.3,0,0,0
905918,CLAIRMONT RD @ WILLIAMSBURG DR,33.810856,-84.308552,85.0,84.6,Good,Good,True,False,4013.4,0.0,8,1.3,0,0,0
905919,N DRUID HILLS RD @ CLAIRMONT RD,33.813286,-84.30849,85.0,84.1,Good,Good,True,False,2999.4,0.0,12,3.2,1,1,0
903579,CLAIRMONT RD @ CLAIRMONT LK,33.801409,-84.309463,85.0,83.7,Good,Good,True,False,3630.7,0.0,13,4.4,0,0,0
903580,DEKALB INDUSTRIAL WAY @ MILSCOTT DR,33.79623,-84.27808,59.6,56.3,Moderate,Moderate,True,False,1567.7,0.0,0,3.8,1,1,0
903697,N DECATUR RD @ WINN WAY,33.7929,-84.2807,78.3,72.4,Good,Good,True,False,2081.6,0.0,2,21.8,0,0,0
903698,CHURCH ST @ N DECATUR RD,33.792712,-84.284753,85.0,74.0,Good,Good,True,False,5593.5,0.0,9,45.6,4,4,0
903699,CHURCH ST @ WILLOW LN,33.785022,-84.292887,85.0,83.9,Good,Good,True,False,2853.8,0.0,4,3.6,0,0,0
903700,CLAIRMONT RD @ N WILLIAMSBURG DR,33.811175,-84.308672,85.0,84.6,Good,Good,True,False,3764.0,0.0,10,1.3,0,0,0
903581,VA HOSPITAL,33.802142,-84.310897,85.0,78.8,Good,Good,True,False,2803.9,0.0,23,23.1,1,1,0
903582,CLAIRMONT RD @ CLAIRMONT LAKE,33.801213,-84.309559,85.0,84.6,Good,Good,True,False,3788.8,0.0,13,1.3,0,0,0
903702,CLAIRMONT RD @ SOUTHERN LN,33.803493,-84.310773,85.0,84.1,Good,Good,True,False,3345.8,0.0,10,3.1,1,1,0
903703,CLAIRMONT RD @ BUTLER LN,33.806257,-84.310386,85.0,84.2,Good,Good,True,False,4858.2,0.0,9,2.9,1,1,0
903793,N DRUID HILLS RD @ ORION DR,33.807681,-84.268436,6.6,17.0,No Infrastructure,Poor,False,False,532.0,0.0,0,136.2,0,0,0
903794,VALLEY BROOK RD @ 908,33.80526,-84.267794,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,0,0,0
903795,VALLEY BROOK RD @ HOLLYWOOD DR,33.804404,-84.267492,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,0,0,0
903796,VALLEY BROOK RD @ VISTA BROOK DR,33.802363,-84.266852,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,0,0,0
903882,VALLEY BROOK RD @ FANTASY LN,33.800761,-84.266342,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,0,0,0
903883,VALLEY BROOK RD @ WESTBURY DR,33.798451,-84.265593,1.8,4.9,No Infrastructure,No Infrastructure,False,False,142.2,0.0,0,252.6,0,0,0
903884,VALLEY BROOK RD @ CEDAR BROOK DR,33.796857,-84.263821,65.4,54.3,Moderate,Moderate,True,False,435.5,0.0,3,11.9,1,1,0
903885,VALLEY BROOK RD @ E PONCE DE LEON AVE,33.795434,-84.263148,68.9,59.2,Moderate,Moderate,True,False,708.6,0.0,6,11.2,2,2,0
903827,E PONCE DE LEON AVE @ LAREDO DR,33.785229,-84.268987,45.6,32.8,Moderate,Poor,True,False,451.5,0.0,0,18.5,1,1,0
903828,E PONCE DE LEON AVE @ PATTERSON AVE,33.785721,-84.26598,1.9,5.1,No Infrastructure,No Infrastructure,False,False,150.6,0.0,0,250.9,0,0,0
903829,E PONCE DE LEON AVE @ EXCHANGE AVE,33.790941,-84.264772,3.3,6.3,No Infrastructure,No Infrastructure,False,False,266.4,0.0,0,290.6,0,0,0
904009,N DRUID HILLS RD @ LAWRENCEVILLE HWY,33.81057,-84.273753,81.7,79.9,Good,Good,True,False,1733.8,0.0,10,1.6,2,2,0
904010,E PONCE DE LEON AVE @ N DECATUR RD,33.793748,-84.263997,69.5,56.5,Moderate,Moderate,True,False,758.5,0.0,6,25.7,5,5,0
904065,E PONCE DE LEON AVE @ EXCHANGE AVE,33.790834,-84.264881,3.0,5.6,No Infrastructure,No Infrastructure,False,False,236.1,0.0,0,304.8,0,0,0
